wm_3_5,0,0.0,1213.5108856617692,416.1695337732144
wm_3_5,1,1213.5108856617692,0.0,309.9611240523988
wm_3_5,2,416.1695337732144,309.9611240523988,0.0
,,0,1,2
x_3_6,0,-10.495773029179462,,
x_3_6,1,22.749677543725028,,
x_3_6,2,-8.795919122555118,,
y_3_6,0,-0.5148726446497165,,
y_3_6,1,18.863873250034473,,
y_3_6,2,15.126790487193487,,
wm_3_6,0,0.0,1480.7957762461747,247.551128833929
wm_3_6,1,1480.7957762461747,0.0,1009.0904566079483
wm_3_6,2,247.551128833929,1009.0904566079483,0.0
,,0,1,2
x_3_7,0,-8.968450264887673,,
x_3_7,1,-4.069079012090898,,
x_3_7,2,-4.815414066858587,,
y_3_7,0,19.114538807854554,,
y_3_7,1,14.613703557340068,,
y_3_7,2,-23.847111241647283,,
wm_3_7,0,0.0,44.261356625005234,1862.9510846380015
wm_3_7,1,44.261356625005234,0.0,1479.7912910159794
wm_3_7,2,1862.9510846380015,1479.7912910159794,0.0
,,0,1,2
x_3_8,0,14.223145550829525,,
x_3_8,1,9.443138642988336,,
x_3_8,2,-23.923252989168446,,
y_3_8,0,4.401278567155215,,
y_3_8,1,-19.29664044981782,,
y_3_8,2,-21.053679038317842,,
wm_3_8,0,0.0,584.4398317740215,2103.10258826879
wm_3_8,1,584.4398317740215,0.0,1116.4032751519403
wm_3_8,2,2103.10258826879,1116.4032751519403,0.0
,,0,1,2
x_3_9,0,14.397596406261592,,
x_3_9,1,15.575324146584974,,
x_3_9,2,15.368001427160099,,
y_3_9,0,-0.593984608177911,,
y_3_9,1,-9.862453320968106,,
y_3_9,2,8.252356990846483,,
wm_3_9,0,0.0,87.29155491029796,79.19944559121448
wm_3_9,1,87.29155491029796,0.0,328.1893353430138
wm_3_9,2,79.19944559121448,328.1893353430138,0.0
,,0,1,2,3
x_4_0,0,8.436445441708734,,,
x_4_0,1,-13.700076495077262,,,
x_4_0,2,17.964937067205693,,,
x_4_0,3,-10.480303749912846,,,
y_4_0,0,-17.589208542776536,,,
y_4_0,1,-24.397580610086578,,,
y_4_0,2,13.80770464678771,,,
y_4_0,3,-4.763193570830082,,,
wm_4_0,0,0.0,536.3795336647353,1076.558310490199,522.3500600393103
wm_4_0,1,536.3795336647353,0.0,2462.3169054586997,395.87609093782703
wm_4_0,2,1076.558310490199,2462.3169054586997,0.0,1154.0099857529863
wm_4_0,3,522.3500600393103,395.87609093782703,1154.0099857529863,0.0
,,0,1,2,3
x_4_1,0,11.460113412737034,,,
x_4_1,1,-8.080974689645299,,,
x_4_1,2,1.7624835301405628,,,
x_4_1,3,-20.31393104945518,,,
y_4_1,0,11.218483623468673,,,
y_4_1,1,-13.618873987995606,,,
y_4_1,2,5.372061159885444,,,
y_4_1,3,24.525107284421853,,,
wm_4_1,0,0.0,998.7484573448307,128.22468096251865,1186.6561347396068
wm_4_1,1,998.7484573448307,0.0,457.54928751569366,1604.6085286115472
wm_4_1,2,128.22468096251865,457.54928751569366,0.0,854.2072565388067
wm_4_1,3,1186.6561347396068,1604.6085286115472,854.2072565388067,0.0
,,0,1,2,3
x_4_2,0,-22.45711813139346,,,
x_4_2,1,-1.164956963561431,,,
x_4_2,2,-9.417892115017267,,,
x_4_2,3,20.081739809068317,,,
y_4_2,0,-0.24867543476208565,,,
y_4_2,1,-0.08826102132934999,,,
y_4_2,2,20.592235587768236,,,
y_4_2,3,22.83623272129094,,,
wm_4_2,0,0.0,453.3818599809712,604.3649873551676,2342.467419452192
wm_4_2,1,453.3818599809712,0.0,495.7938786130322,976.9545371035122
wm_4_2,2,604.3649873551676,495.7938786130322,0.0,875.2638067917875
wm_4_2,3,2342.467419452192,976.9545371035122,875.2638067917875,0.0
,,0,1,2,3
x_4_3,0,-15.881321706010127,,,
x_4_3,1,4.074584510229845,,,
x_4_3,2,4.742493676347248,,,
x_4_3,3,-6.617866107149867,,,
y_4_3,0,-9.873135250099708,,,
y_4_3,1,2.6619783331705893,,,
y_4_3,2,10.852068211885724,,,
y_4_3,3,-3.4421969798343333,,,
wm_4_3,0,0.0,555.3672654568526,854.8758194662535,127.16857666801928
wm_4_3,1,555.3672654568526,0.0,67.52367487561574,151.58945645700254
wm_4_3,2,854.8758194662535,67.52367487561574,0.0,333.3837917817183
wm_4_3,3,127.16857666801928,151.58945645700254,333.3837917817183,0.0
,,0,1,2,3
x_4_4,0,8.44125428155899,,,
x_4_4,1,-7.464434231514872,,,
x_4_4,2,19.65528692604489,,,
x_4_4,3,-11.098234722821832,,,
y_4_4,0,-22.37564779676812,,,
y_4_4,1,20.894568882090752,,,
y_4_4,2,-1.3918973523049771,,,
y_4_4,3,-24.687637440049713,,,
wm_4_4,0,0.0,2125.3025785103264,566.0723108671026,387.13692666296043
wm_4_4,1,2125.3025785103264,0.0,1232.1658528806556,2090.9420392048046
wm_4_4,2,566.0723108671026,1232.1658528806556,0.0,1488.4706000430715
wm_4_4,3,387.13692666296043,2090.9420392048046,1488.4706000430715,0.0
,,0,1,2,3
x_4_5,0,10.079168944175315,,,
x_4_5,1,-11.086303975838835,,,
x_4_5,2,-15.639869819109581,,,
x_4_5,3,-11.34897307712449,,,
y_4_5,0,-19.099238838576184,,,
y_4_5,1,-20.801084359817967,,,
y_4_5,2,12.445943990030194,,,
y_4_5,3,-14.403692095691184,,,
wm_4_5,0,0.0,450.87352210602296,1656.5675145975538,481.2134296996125
wm_4_5,1,450.87352210602296,0.0,1126.0998559846096,40.99562283787942
wm_4_5,2,1656.5675145975538,1126.0998559846096,0.0,739.3147527860499
wm_4_5,3,481.2134296996125,40.99562283787942,739.3147527860499,0.0
,,0,1,2,3
x_4_6,0,20.91071883923773,,,
x_4_6,1,2.140552672902263,,,
x_4_6,2,-5.40427640994684,,,
x_4_6,3,15.600636561982883,,,
y_4_6,0,-16.681070820918244,,,
y_4_6,1,16.063989954311726,,,
y_4_6,2,7.5693815152876205,,,
y_4_6,3,2.5680439321444593,,,
wm_4_6,0,0.0,1424.5581430853495,1280.563413475199,398.7253925677922
wm_4_6,1,1424.5581430853495,0.0,129.0828184217452,363.3144173343402
wm_4_6,2,1280.563413475199,129.0828184217452,0.0,466.21974657890183
wm_4_6,3,398.7253925677922,363.3144173343402,466.21974657890183,0.0
,,0,1,2,3
x_4_7,0,17.618594018856964,,,
x_4_7,1,0.18942998157088775,,,
x_4_7,2,-13.862202182556011,,,
x_4_7,3,2.882467169334996,,,
y_4_7,0,17.274430110769938,,,
y_4_7,1,-16.8184746828185,,,
y_4_7,2,-10.462338911077884,,,
y_4_7,3,-1.5002588844214182,,,
wm_4_7,0,0.0,1466.1019163033116,1760.3688852462344,569.6423813913616
wm_4_7,1,1466.1019163033116,0.0,237.84882842472626,241.90018454094238
wm_4_7,2,1760.3688852462344,237.84882842472626,0.0,360.7028301083527
wm_4_7,3,569.6423813913616,241.90018454094238,360.7028301083527,0.0
,,0,1,2,3
x_4_8,0,-0.3177888162676723,,,
x_4_8,1,16.604913561343952,,,
x_4_8,2,24.351349768797924,,,
x_4_8,3,-0.6540832773086924,,,
y_4_8,0,-4.719767877948739,,,
y_4_8,1,-11.555856152071641,,,
y_4_8,2,20.41279068186435,,,
y_4_8,3,19.379067222194823,,,
wm_4_8,0,0.0,333.10995865282274,1240.2118982916065,580.8669471484382
wm_4_8,1,333.10995865282274,0.0,1082.0016543090796,1254.8424560483597
wm_4_8,2,1240.2118982916065,1082.0016543090796,0.0,626.340266014392
wm_4_8,3,580.8669471484382,1254.8424560483597,626.340266014392,0.0
,,0,1,2,3
x_4_9,0,-14.438106229521196,,,
x_4_9,1,19.483855465632704,,,
x_4_9,2,-23.348573918509214,,,
x_4_9,3,17.23042627593074,,,
y_4_9,0,-15.564026895651468,,,
y_4_9,1,-12.102199047821522,,,
y_4_9,2,-16.473880173511553,,,
y_4_9,3,-1.3758804409282122,,,
wm_4_9,0,0.0,1162.683737295499,80.2242674237322,1204.199450869542
wm_4_9,1,1162.683737295499,0.0,1853.7286028122185,120.13185396958649
wm_4_9,2,80.2242674237322,1853.7286028122185,0.0,1874.6048527054447
wm_4_9,3,1204.199450869542,120.13185396958649,1874.6048527054447,0.0
,,0,1,2,3,4
x_5_0,0,9.683976350255897,,,,
x_5_0,1,-21.91415037187523,,,,
x_5_0,2,8.330579863992938,,,,
x_5_0,3,2.960446841750347,,,,
x_5_0,4,-20.7444688541028,,,,
y_5_0,0,-5.379047166352829,,,,
y_5_0,1,-0.14612363074443246,,,,
y_5_0,2,-8.392546269761802,,,,
y_5_0,3,-7.883077378967574,,,,
y_5_0,4,-6.718158463285151,,,,
wm_5_0,0,0.0,1025.8251010773815,10.912858895275605,51.47601635743232,927.6834966202314
wm_5_0,1,1025.8251010773815,0.0,982.7471933817363,678.6060398422535,44.559796693146936
wm_5_0,2,10.912858895275605,982.7471933817363,0.0,29.097887227267442,848.1620324861182
wm_5_0,3,51.47601635743232,678.6060398422535,29.097887227267442,0.0,563.2800642276196
wm_5_0,4,927.6834966202314,44.559796693146936,848.1620324861182,563.2800642276196,0.0
,,0,1,2,3,4
x_5_1,0,-14.623748494867018,,,,
x_5_1,1,0.64433428771698,,,,
x_5_1,2,-22.060686627954766,,,,
x_5_1,3,-24.173179805811902,,,,
x_5_1,4,12.941893129490362,,,,
y_5_1,0,7.795256250715937,,,,
y_5_1,1,-2.1797128630714924,,,,
y_5_1,2,-9.136022108612607,,,,
y_5_1,3,19.52634241636068,,,,
y_5_1,4,17.3570387112255,,,,
wm_5_1,0,0.0,332.61436067685105,341.9762356764418,228.81002098823603,851.2922819846125
wm_5_1,1,332.61436067685105,0.0,563.9082131006923,1087.0618415762701,532.9146155426747
wm_5_1,2,341.9762356764418,563.9082131006923,0.0,825.9937675889402,1927.0628612799483
wm_5_1,3,228.81002098823603,1087.0618415762701,825.9937675889402,0.0,1382.2345175579198
wm_5_1,4,851.2922819846125,532.9146155426747,1927.0628612799483,1382.2345175579198,0.0
,,0,1,2,3,4
x_5_2,0,-20.54773099517923,,,,
x_5_2,1,0.21868276076498216,,,,
x_5_2,2,22.945550958936984,,,,
x_5_2,3,-21.60056946821232,,,,
x_5_2,4,-12.779236583997156,,,,
y_5_2,0,-21.680703140809022,,,,
y_5_2,1,3.8506494829690983,,,,
y_5_2,2,10.248427669137062,,,,
y_5_2,3,5.334321277224424,,,,
y_5_2,4,-23.792463909585273,,,,
wm_5_2,0,0.0,1083.0939070827708,2911.1349694188993,730.9200131572421,64.80903896110956
wm_5_2,1,1083.0939070827708,0.0,557.4421038164886,478.2810498247997,933.0876253265606
wm_5_2,2,2911.1349694188993,557.4421038164886,0.0,2008.505286741125,2435.042744462112
wm_5_2,3,730.9200131572421,478.2810498247997,2008.505286741125,0.0,926.1855291726927
wm_5_2,4,64.80903896110956,933.0876253265606,2435.042744462112,926.1855291726927,0.0
,,0,1,2,3,4
x_5_3,0,-23.959052110384878,,,,
x_5_3,1,-1.816080173903939,,,,
x_5_3,2,5.1739047354154355,,,,
x_5_3,3,14.445111304150027,,,,
x_5_3,4,7.926176352923414,,,,
y_5_3,0,11.016410741354033,,,,
y_5_3,1,-11.251200039321196,,,,
y_5_3,2,-23.695689394279658,,,,
y_5_3,3,2.4271636157629395,,,,
y_5_3,4,11.413996859443548,,,,
wm_5_3,0,0.0,986.157696059426,2053.659070405524,1548.6549337547763,1016.8258688786626
wm_5_3,1,986.157696059426,0.0,203.72520433818704,451.5239805666615,608.6227126942852
wm_5_3,2,2053.659070405524,203.72520433818704,0.0,768.358720624439,1240.2650678914201
wm_5_3,3,1548.6549337547763,451.5239805666615,768.358720624439,0.0,123.25968464804686
wm_5_3,4,1016.8258688786626,608.6227126942852,1240.2650678914201,123.25968464804686,0.0
,,0,1,2,3,4
x_5_4,0,15.56202637562339,,,,
x_5_4,1,-8.156398703798146,,,,
x_5_4,2,-14.758198740244044,,,,
x_5_4,3,-16.407543632510503,,,,
x_5_4,4,0.9930632699383102,,,,
y_5_4,0,2.105067659984794,,,,
y_5_4,1,14.748700632115296,,,,
y_5_4,2,4.103113235219169,,,,
y_5_4,3,20.76978130575477,,,,
y_5_4,4,-9.607097285166915,,,,
wm_5_4,0,0.0,722.4251429820781,923.308237197592,1370.424941983566,349.42949367725356
wm_5_4,1,722.4251429820781,0.0,156.91229474617072,104.3348051130904,676.9175465963378
wm_5_4,2,923.308237197592,156.91229474617072,0.0,280.4981631470563,436.07212742671913
wm_5_4,3,1370.424941983566,104.3348051130904,280.4981631470563,0.0,1225.5358735011455
wm_5_4,4,349.42949367725356,676.9175465963378,436.07212742671913,1225.5358735011455,0.0
,,0,1,2,3,4
x_5_5,0,17.530905046370105,,,,
x_5_5,1,-10.372941172329126,,,,
x_5_5,2,-13.845573667862599,,,,
x_5_5,3,-15.114267172357549,,,,
x_5_5,4,-6.105494144204254,,,,
y_5_5,0,-18.073293841656856,,,,
y_5_5,1,-24.45858155681129,,,,
y_5_5,2,-20.871561004551744,,,,
y_5_5,3,22.975962376286375,,,,
y_5_5,4,11.09926967654849,,,,
wm_5_5,0,0.0,819.3965330021174,992.3137156196337,2750.7487052367387,1409.7178289199096
wm_5_5,1,819.3965330021174,0.0,24.92589289136741,2272.516130379518,1282.5718884715973
wm_5_5,2,992.3137156196337,24.92589289136741,0.0,1924.2148898414932,1082.042845472135
wm_5_5,3,2750.7487052367387,2272.516130379518,1924.2148898414932,0.0,222.21382095678945
wm_5_5,4,1409.7178289199096,1282.5718884715973,1082.042845472135,222.21382095678945,0.0
,,0,1,2,3,4
x_5_6,0,17.394400166477574,,,,
x_5_6,1,-24.68501990097859,,,,
x_5_6,2,-19.22633573996444,,,,
x_5_6,3,-21.88623669929673,,,,
x_5_6,4,10.208745532762725,,,,
y_5_6,0,-2.428839508587377,,,,
y_5_6,1,-23.668012174787073,,,,
y_5_6,2,9.196441460674338,,,,
y_5_6,3,15.241075057933411,,,,
y_5_6,4,-24.45443752542144,,,,
wm_5_6,0,0.0,2221.7800487580766,1476.2254559436499,1855.1943133689708,536.7606005141923
wm_5_6,1,2221.7800487580766,0.0,1109.8695455270993,1521.7502566934684,1218.1933309770807
wm_5_6,2,1476.2254559436499,1109.8695455270993,0.0,43.612668438570005,1998.8056660689158
wm_5_6,3,1855.1943133689708,1521.7502566934684,43.612668438570005,0.0,2605.821603731496
wm_5_6,4,536.7606005141923,1218.1933309770807,1998.8056660689158,2605.821603731496,0.0
,,0,1,2,3,4
x_5_7,0,-24.239997889993386,,,,
x_5_7,1,24.442855181663287,,,,
x_5_7,2,8.720465333749566,,,,
x_5_7,3,-2.015807881928228,,,,
x_5_7,4,-6.196076888568514,,,,
y_5_7,0,-11.480694520029544,,,,
y_5_7,1,-17.600942306174407,,,,
y_5_7,2,2.671378472006297,,,,
y_5_7,3,-13.233324781116279,,,,
y_5_7,4,-8.548395495360916,,,,
wm_5_7,0,0.0,2407.4776161603227,1286.6733058956215,496.98633434666016,334.1814626757342
wm_5_7,1,2407.4776161603227,0.0,658.1605322632375,719.1369339578569,1020.6927621662481
wm_5_7,2,1286.6733058956215,658.1605322632375,0.0,368.2271481315683,348.386559749009
wm_5_7,3,496.98633434666016,719.1369339578569,368.2271481315683,0.0,39.42321138040562
wm_5_7,4,334.1814626757342,1020.6927621662481,348.386559749009,39.42321138040562,0.0
,,0,1,2,3,4
x_5_8,0,-8.72775711064126,,,,
x_5_8,1,19.457452748377474,,,,
x_5_8,2,-4.447031185683531,,,,
x_5_8,3,-16.118259199740336,,,,
x_5_8,4,-12.934826154938072,,,,
y_5_8,0,19.968480545361412,,,,
y_5_8,1,2.783560294629889,,,,
y_5_8,2,-3.79202313817712,,,,
y_5_8,3,-24.46107760816625,,,,
y_5_8,4,23.348601457518996,,,,
wm_5_8,0,0.0,1089.727538820929,582.8861497400533,2028.6051588466744,29.124647324285505
wm_5_8,1,1089.727538820929,0.0,614.6626496355868,2007.9015750699286,1472.1806505815043
wm_5_8,2,582.8861497400533,614.6626496355868,0.0,563.4273760394819,808.6561668846077
wm_5_8,3,2028.6051588466744,2007.9015750699286,563.4273760394819,0.0,2295.899658314561
wm_5_8,4,29.124647324285505,1472.1806505815043,808.6561668846077,2295.899658314561,0.0
,,0,1,2,3,4
x_5_9,0,12.79365237877133,,,,
x_5_9,1,-12.456086016298872,,,,
x_5_9,2,10.291889261428416,,,,
x_5_9,3,-6.116478824231747,,,,
x_5_9,4,11.145032120665533,,,,
y_5_9,0,5.350687466222825,,,,
y_5_9,1,8.787098064071552,,,,
y_5_9,2,-18.401574309214848,,,,
y_5_9,3,23.646496403731064,,,,
y_5_9,4,-13.891381513535595,,,,
wm_5_9,0,0.0,649.3582068164895,570.428758144215,692.3296867925968,372.97516737721816
wm_5_9,1,649.3582068164895,0.0,1256.694284657999,260.99233836638507,1071.3262132668947
wm_5_9,2,570.428758144215,1256.694284657999,0.0,2037.274793915411,21.06969179246431
wm_5_9,3,692.3296867925968,260.99233836638507,2037.274793915411,0.0,1707.0520386324242
wm_5_9,4,372.97516737721816,1071.3262132668947,21.06969179246431,1707.0520386324242,0.0
,,0,1,2,3,4,5
x_6_0,0,-23.381636241108055,,,,,
x_6_0,1,2.1204831534636757,,,,,
x_6_0,2,15.145980476802807,,,,,
x_6_0,3,-22.24202982652748,,,,,
x_6_0,4,-5.886761242459892,,,,,
x_6_0,5,-14.451470391417603,,,,,
y_6_0,0,17.61757195834522,,,,,
y_6_0,1,-19.071433890950306,,,,,
y_6_0,2,-24.369096859730462,,,,,
y_6_0,3,-19.092431105286945,,,,,
y_6_0,4,-11.28553699834463,,,,,
y_6_0,5,19.97639302913218,,,,,
wm_6_0,0,0.0,1996.441243824633,3247.2576084010134,1348.9230277120362,1141.4603585806096,85.31189894696612
wm_6_0,1,1996.441243824633,0.0,197.72881345109943,593.5324795832476,124.7361532383361,1799.3624314744216
wm_6_0,2,3247.2576084010134,197.72881345109943,0.0,1425.7065159260487,613.5557628756801,2842.53157137994
wm_6_0,3,1348.9230277120362,593.5324795832476,1425.7065159260487,0.0,328.44240605399887,1587.06583555815
wm_6_0,4,1141.4603585806096,124.7361532383361,613.5557628756801,328.44240605399887,0.0,1050.662511849096
wm_6_0,5,85.31189894696612,1799.3624314744216,2842.53157137994,1587.06583555815,1050.662511849096,0.0
,,0,1,2,3,4,5
x_6_1,0,-18.069646773616295,,,,,
x_6_1,1,24.419182510781408,,,,,
x_6_1,2,-1.7866674225813617,,,,,
x_6_1,3,24.251321629430674,,,,,
x_6_1,4,-17.036386234830104,,,,,
x_6_1,5,-24.793809614737622,,,,,
y_6_1,0,6.764195275415746,,,,,
y_6_1,1,-4.772350231757544,,,,,
y_6_1,2,9.725650584121087,,,,,
y_6_1,3,-12.730975469937839,,,,,
y_6_1,4,-0.6309118757235166,,,,,
y_6_1,5,-22.700959573736686,,,,,
wm_6_1,0,0.0,1938.392496197772,273.905634091689,2171.12604896219,55.755237117843784,913.409716198448
wm_6_1,1,1938.392496197772,0.0,896.9385983871471,63.36789295728819,1735.7156916789522,2743.3536268836997
wm_6_1,2,273.905634091689,896.9385983871471,0.0,1182.276927604537,339.81230983731575,1580.8136381797817
wm_6_1,3,2171.12604896219,63.36789295728819,1182.276927604537,0.0,1851.0863596685724,2504.8254817876946
wm_6_1,4,55.755237117843784,1735.7156916789522,339.81230983731575,1851.0863596685724,0.0,547.2646228877122
wm_6_1,5,913.409716198448,2743.3536268836997,1580.8136381797817,2504.8254817876946,547.2646228877122,0.0
,,0,1,2,3,4,5
x_6_2,0,-1.4479879931091122,,,,,
x_6_2,1,-19.289678455553037,,,,,
x_6_2,2,-13.915789567957459,,,,,
x_6_2,3,3.2357671602712577,,,,,
x_6_2,4,6.363222958545517,,,,,
x_6_2,5,8.988628942900673,,,,,
y_6_2,0,6.5271713441341745,,,,,
y_6_2,1,-22.490942746024473,,,,,
y_6_2,2,12.144622769729501,,,,,
y_6_2,3,-24.474330731761775,,,,,
y_6_2,4,-5.629074263879774,,,,,
y_6_2,5,-10.343359852467177,,,,,
wm_6_2,0,0.0,1160.3768639071263,187.00183662871387,983.0306932985981,208.78932381360764,393.5377959245057
wm_6_2,1,1160.3768639071263,0.0,1228.501080372309,511.32952809342504,942.3939596706045,947.2264394772878
wm_6_2,2,187.00183662871387,1228.501080372309,0.0,1635.123653746028,727.1426552925957,1030.3217497367605
wm_6_2,3,983.0306932985981,511.32952809342504,1635.123653746028,0.0,364.9246711104077,232.77975668151004
wm_6_2,4,208.78932381360764,942.3939596706045,727.1426552925957,364.9246711104077,0.0,29.117245193450746
wm_6_2,5,393.5377959245057,947.2264394772878,1030.3217497367605,232.77975668151004,29.117245193450746,0.0
,,0,1,2,3,4,5
x_6_3,0,-21.774916114337884,,,,,
x_6_3,1,-18.330861692839388,,,,,
x_6_3,2,-19.534189189215663,,,,,
x_6_3,3,23.563752760443524,,,,,
x_6_3,4,17.550920777466274,,,,,
x_6_3,5,23.26737399776187,,,,,
y_6_3,0,24.863566412765376,,,,,
y_6_3,1,21.54672045464653,,,,,
y_6_3,2,-0.7330382655231171,,,,,
y_6_3,3,6.7139164810119665,,,,,
y_6_3,4,-15.864020964318144,,,,,
y_6_3,5,-3.430066684177957,,,,,
wm_6_3,0,0.0,22.862977968132675,660.2070282095481,2385.0046879822685,3205.257820798758,2829.337572367006
wm_6_3,1,22.862977968132675,0.0,497.8356456925106,1975.1707939094906,2687.065886762974,2354.2531083489603
wm_6_3,2,660.2070282095481,497.8356456925106,0.0,1912.8897352931347,1604.2520186721267,1839.2477735398622
wm_6_3,3,2385.0046879822685,1975.1707939094906,1912.8897352931347,0.0,545.9174077407538,102.98823482662527
wm_6_3,4,3205.257820798758,2687.065886762974,1604.2520186721267,545.9174077407538,0.0,187.28105646044435
wm_6_3,5,2829.337572367006,2354.2531083489603,1839.2477735398622,102.98823482662527,187.28105646044435,0.0
,,0,1,2,3,4,5
x_6_4,0,-10.400251317078968,,,,,
x_6_4,1,-16.934160438767233,,,,,
x_6_4,2,6.769365232895313,,,,,
x_6_4,3,-16.20573072804566,,,,,
x_6_4,4,-19.891586508205666,,,,,
x_6_4,5,4.503787320034153,,,,,
y_6_4,0,14.542542292846965,,,,,
y_6_4,1,23.549927261040192,,,,,
y_6_4,2,-9.403661202872431,,,,,
y_6_4,3,19.050640707642163,,,,,
y_6_4,4,-9.407836797433532,,,,,
y_6_4,5,-23.89477881035199,,,,,
wm_6_4,0,0.0,123.82495237571439,868.2163943315545,54.02654250863712,663.7061022784654,1699.5580212869845
wm_6_4,1,123.82495237571439,0.0,1647.7961219160807,20.774189333050234,1094.9605806902168,2710.5857383098955
wm_6_4,2,868.2163943315545,1647.7961219160807,0.0,1337.5023316291608,710.8063651769054,215.12533279304841
wm_6_4,3,54.02654250863712,20.774189333050234,1337.5023316291608,0.0,823.4704747390383,2273.1931953602566
wm_6_4,4,663.7061022784654,1094.9605806902168,710.8063651769054,823.4704747390383,0.0,805.0057531052303
wm_6_4,5,1699.5580212869845,2710.5857383098955,215.12533279304841,2273.1931953602566,805.0057531052303,0.0
,,0,1,2,3,4,5
x_6_5,0,-6.717000738316975,,,,,
